NACA0012
9.999803235653733635e-01 1.259962790000690837e-03
9.998089894244635012e-01 1.283957359906846146e-03
9.992951044255953263e-01 1.355904876627476779e-03
9.984390207598780043e-01 1.475660132916726836e-03
9.972413251442938664e-01 1.642989008001630256e-03
9.957028384195915072e-01 1.857567614847805337e-03
9.938246149877230096e-01 2.118977451768267947e-03
9.916079420892089935e-01 2.426716648489388260e-03
9.890543389209289771e-01 2.780189101381019649e-03
9.861655555949391250e-01 3.178726111850744152e-03
9.829435719390332560e-01 3.621569236629774632e-03
9.793905961398672311e-01 4.107888780349724586e-03
9.755090632295788655e-01 4.636780874965101308e-03
9.713016334169379817e-01 5.207271178382261514e-03
9.667711902641722421e-01 5.818318696101575094e-03
9.619208387107178737e-01 6.468825646808589423e-03
9.567539029452492017e-01 7.157628926916722277e-03
9.512739241274457136e-01 7.883523295482346843e-03
9.454846579610580726e-01 8.645247563816663497e-03
9.393900721199363035e-01 9.441502126242477463e-03
9.329943435287847420e-01 1.027093737811816607e-02
9.263018555005058108e-01 1.113218139356584625e-02
9.193171947320970538e-01 1.202382357508911120e-02
9.120451481611572264e-01 1.294441972138786826e-02
9.044906996851594938e-01 1.389251216328566199e-02
8.966590267457361652e-01 1.486661413769239937e-02
8.885554967803191984e-01 1.586522095538220323e-02
8.801856635435661991e-01 1.688681303545988555e-02
8.715552633010955619e-01 1.792985593601923930e-02
8.626702108981350037e-01 1.899280294157922044e-02
8.535365957057834407e-01 2.007409760069627305e-02
8.441606774476593245e-01 2.117217313515404320e-02
8.345488819097994782e-01 2.228545204806690883e-02
8.247077965367453078e-01 2.341235129009510210e-02
8.146441659168386362e-01 2.455127755334887349e-02
8.043648871598164662e-01 2.570063043534855096e-02
7.938770051698775809e-01 2.685879782286686515e-02
7.831877078174565021e-01 2.802415744019450677e-02
7.723043210130164926e-01 2.919508043701603967e-02
7.612343036862354584e-01 3.036992137923386764e-02
7.499852426740301059e-01 3.154701983735844900e-02
7.385648475209145580e-01 3.272470556656003476e-02
7.269809451952654600e-01 3.390128265847079658e-02
7.152414747251079064e-01 3.507504619150563635e-02
7.033544817571029117e-01 3.624426629939785094e-02
6.913281130424617782e-01 3.740718741758553012e-02
6.791706108535711106e-01 3.856203909320291695e-02
6.668903073351504229e-01 3.970702184473606788e-02
6.544956187938162362e-01 4.084030941894063738e-02
6.419950399299665378e-01 4.196005471854850205e-02
6.293971380159365525e-01 4.306437689810799913e-02
6.167105470244189647e-01 4.415137283736052243e-02
6.039439617111701519e-01 4.521911676937834246e-02
5.911061316560584089e-01 4.626565231469109696e-02
5.782058552665396700e-01 4.728900314183032139e-02
5.652519737476683348e-01 4.828716097428718823e-02
5.522533650427763341e-01 4.925811101092775202e-02
5.392189377489751134e-01 5.019981429248348420e-02
5.261576250116477560e-01 5.111021861833889984e-02
5.130783784021172300e-01 5.198726197339294947e-02
4.999901617826866818e-01 5.282887444924959375e-02
4.869019451632561335e-01 5.363298644625312528e-02
4.738226985537256075e-01 5.439753651780174226e-02
4.607613858163981391e-01 5.512047077925066874e-02
4.477269585225969184e-01 5.579975204275072764e-02
4.347283498177050287e-01 5.643336708802576540e-02
4.217744682988335825e-01 5.701933130540506878e-02
4.088741919093149546e-01 5.755569187793883879e-02
3.960363618542033226e-01 5.804056427475413199e-02
3.832697765409542878e-01 5.847208075475095884e-02
3.705831855494368110e-01 5.884846872889387681e-02
3.579852836354069368e-01 5.916800624414666337e-02
3.454847047715571273e-01 5.942905633466602500e-02
3.330900162302230516e-01 5.963004407312863520e-02
3.208097127118022529e-01 5.976952331370735672e-02
3.086522105229115853e-01 5.984612054955027599e-02
2.966258418082703407e-01 5.985858818030655171e-02
2.847388488402652351e-01 5.980575512507506353e-02
2.729993783701077925e-01 5.968662229455704710e-02
2.614154760444590275e-01 5.950026685208579386e-02
2.499950808913433686e-01 5.924594032303150126e-02
2.387460198791379051e-01 5.892299707234788242e-02
2.276760025523569819e-01 5.853094694179256791e-02
2.167926157479167504e-01 5.806943170182148062e-02
2.061033183954957826e-01 5.753825887194442823e-02
1.956154364055570083e-01 5.693733782458208770e-02
1.853361576485348383e-01 5.626676373021603783e-02
1.752725270286280557e-01 5.552677608548253763e-02
1.654314416555738854e-01 5.471773634881714476e-02
1.558196461177140391e-01 5.384016506778351724e-02
1.464437278595900338e-01 5.289473686319207113e-02
1.373101126672384709e-01 5.188219062159074579e-02
1.284250602642780237e-01 5.080350854758065166e-02
1.197946600218070534e-01 4.965965669454819320e-02
1.114248267850541652e-01 4.845186663984667186e-02
1.033212968196371984e-01 4.718138417666953299e-02
9.548962388021375869e-02 4.584958580411617468e-02
8.793517540421613710e-02 4.445787629421046883e-02
8.066312883327642069e-02 4.300788216001612263e-02
7.367846806486755273e-02 4.150115731673428149e-02
6.698598003658851052e-02 3.993940964387423381e-02
6.059025144543705999e-02 3.832431894727193755e-02
5.449566560431529094e-02 3.665768252875488409e-02
4.870639943792764992e-02 3.494129898262450518e-02
4.322642062012416186e-02 3.317686603756189040e-02
3.805948485465548980e-02 3.136626809224025980e-02
3.320913330120123241e-02 2.951131793039602630e-02
2.867869014843549280e-02 2.761355695386866205e-02
2.447126033579438698e-02 2.567489725553822807e-02
