x,y,name
0.9999999473168647,0.0012599998739642245,NACA0012
0.9998286098136699,0.0012840344729215854,NACA0012
0.9993147147302519,0.001356093885377304,NACA0012
0.998458614264631,0.0014760345964786841,NACA0012
0.9972608951453032,0.0016436237327926953,NACA0012
0.9957223782291257,0.0018585350224103558,NACA0012
0.993844117938742,0.002120352005047143,NACA0012
0.991627401539934,0.0024285697277645155,NACA0012
0.989073748259394,0.0027825970568485254,NACA0012
0.9861849082435226,0.003181759043439098,NACA0012
0.9829628613589659,0.0036253006353375843,NACA0012
0.9794098158357141,0.004112390231710384,NACA0012
0.9755282067536896,0.004642122607919724,NACA0012
0.9713206943738669,0.005213523054182238,NACA0012
0.9667901623150612,0.005825551221542643,NACA0012
0.9619397155776406,0.00647710429886088,NACA0012
0.9567726784155133,0.0071670250247005225,NACA0012
0.9512925920578514,0.007894102262511759,NACA0012
0.9455032122821077,0.008657076509511133,NACA0012
0.9394085068399947,0.00945464417034052,NACA0012
0.933012652738185,0.01028546086819428,NACA0012
0.9263200333755999,0.011148145990957238,NACA0012
0.9193352355392469,0.012041289918874432,NACA0012
0.9120630462606645,0.0129634530360347,NACA0012
0.9045084495351302,0.013913170867611787,NACA0012
0.8966766229058792,0.014888957237139629,NACA0012
0.8885729339156749,0.015889305641454323,NACA0012
0.8802029364281626,0.016912693443430993,NACA0012
0.8715723668215298,0.01795758754938486,NACA0012
0.8626871400570781,0.0190224402228738,NACA0012
0.853553345625405,0.020105692919149713,NACA0012
0.8441772433729706,0.021205777396585707,NACA0012
0.8345652592119124,0.022321114602029117,NACA0012
0.8247239807160445,0.02345011703040646,NACA0012
0.8146601526060655,0.024591193661636465,NACA0012
0.8043806721270623,0.02574274150931946,NACA0012
0.7938925843214838,0.026903148273359413,NACA0012
0.7832030772008205,0.028070791512910427,NACA0012
0.7723194768192998,0.0292440355795877,NACA0012
0.7612492422529755,0.030421231560027066,NACA0012
0.7499999604876486,0.03160072377823829,NACA0012
0.7385793412191268,0.032780836793186885,NACA0012
0.7269952115693843,0.03395987813521004,NACA0012
0.7152555107222427,0.03513613668070251,NACA0012
0.7033682844822517,0.03630787913235173,NACA0012
0.6913416797604957,0.03747334776434731,NACA0012
0.679183938991109,0.03863077213727406,NACA0012
0.6669033944823219,0.03977835152894575,NACA0012
0.6545084627059139,0.04091425986062072,NACA0012
0.6420076385289842,0.04203664498946756,NACA0012
0.6294094893919934,0.04314362672195811,NACA0012
0.6167226494370682,0.04423329259697484,NACA0012
0.6039558135905922,0.045303719559681474,NACA0012
0.5911177316041367,0.04635295107322095,NACA0012
0.5782172020578187,0.047379006573908214,NACA0012
0.5652630663301936,0.048379883231201584,NACA0012
0.5522642025388156,0.04935355729548412,NACA0012
0.5392295194556193,0.050297977108277,NACA0012
0.5261679504012932,0.05121110014756364,NACA0012
0.5130884471228271,0.052090862357494536,NACA0012
0.49999997365843235,0.05293519399512278,NACA0012
0.4869115001940376,0.05374202450614763,NACA0012
0.47383199691557165,0.05450928789154229,NACA0012
0.46077042786124545,0.05523491178806847,NACA0012
0.4477357447780492,0.05591687236467597,NACA0012
0.43473688098667107,0.05655315422166233,NACA0012
0.4217827452590459,0.05714177200095037,NACA0012
0.408882215712728,0.05768077798898058,NACA0012
0.3960441337262727,0.05816826967729894,NACA0012
0.3832772978797965,0.058602378495607774,NACA0012
0.37059045792487133,0.058981331094324754,NACA0012
0.3579923087878806,0.059303409645212225,NACA0012
0.3454914846109507,0.059566970827073976,NACA0012
0.33309655283454287,0.05977045582192187,NACA0012
0.32081600832575585,0.059912397985141294,NACA0012
0.3086582675563688,0.05999140938516891,NACA0012
0.29663166283461295,0.060006244394890745,NACA0012
0.2847444365946219,0.05995576092474335,NACA0012
0.2730047357474803,0.05983893194512023,NACA0012
0.261420606097738,0.059654855975725604,NACA0012
0.2499999868292162,0.059402762264427894,NACA0012
0.2387507050638893,0.059081992937525155,NACA0012
0.2276804704975649,0.05869206464853905,NACA0012
0.2167968701160441,0.05823263085292001,NACA0012
0.2061073629953808,0.05770348158409108,NACA0012
0.1956192751898025,0.05710455261269534,NACA0012
0.1853397947107993,0.05643592594557104,NACA0012
0.17527596660082023,0.05569780552605481,NACA0012
0.16543468810495243,0.054890574883399254,NACA0012
0.15582270394389397,0.054014759430564135,NACA0012
0.14644660169145973,0.05307101251121861,NACA0012
0.13731280725978667,0.05206012221903859,NACA0012
0.12842758049533487,0.050983006292351266,NACA0012
0.11979701088870198,0.049840679462186,NACA0012
0.11142701340118977,0.04863431029764663,NACA0012
0.10332332441098535,0.04736517962753099,NACA0012
0.09549149778173449,0.04603465478778204,NACA0012
0.08793690105620033,0.04464419429197566,NACA0012
0.0806647117776178,0.0431953378733418,NACA0012
0.07367991394126472,0.041689662184731885,NACA0012
0.0669872945786798,0.04012885110767293,NACA0012
0.06059144047687015,0.03851463728418984,NACA0012
0.05449673503475705,0.036848773204404495,NACA0012
0.048707355259013374,0.03513303435801087,NACA0012
0.04322726890135142,0.03336920631055037,NACA0012
0.038060231739224126,0.03155901614269147,NACA0012
0.03320978500180349,0.02970426285303203,NACA0012
0.02867925294299778,0.027806690443819088,NACA0012
0.024471740563175137,0.025867983118560776,NACA0012
0.020590131481150742,0.02388976050916956,NACA0012
0.017037085957898768,0.021873534613602794,NACA0012
0.013815039073342028,0.019820651476163076,NACA0012
0.01092619905747072,0.017732455971634253,NACA0012
0.008372545776930695,0.015610005404742576,NACA0012
0.006155829378122757,0.013454036269126331,NACA0012
0.004277569087739019,0.011264609558860815,NACA0012
