x,y,name
1.0,0.00016503642374555947,AF02
0.9995614150494292,0.0003732139464421187,AF02
0.9982464296247523,0.000992555253659677,AF02
0.9960573506572389,0.0020034250932157703,AF02
0.9929980185352525,0.00336555060033371,AF02
0.9890738003669028,0.005010537040991178,AF02
0.9842915805643155,0.006869540442213924,AF02
0.9786597487660337,0.00887664518941799,AF02
0.9721881851187406,0.010970209642170133,AF02
0.9648882429441258,0.013089523763791244,AF02
0.9567727288213005,0.01519544635923834,AF02
0.9478558801197066,0.017278705419572868,AF02
0.938153340021932,0.01934940196209099,AF02
0.9276821300802535,0.021417008106502638,AF02
0.9164606203550498,0.02351196650603792,AF02
0.9045084971874736,0.025677937843690844,AF02
0.8918467286629199,0.02793162036155272,AF02
0.8784975278258782,0.030268930424705697,AF02
0.8644843137107057,0.03267081506146777,AF02
0.8498316702566828,0.03510644227731707,AF02
0.8345653031794291,0.037560463336534414,AF02
0.8187119948743449,0.040000548753701855,AF02
0.8022995574311873,0.04240653363457667,AF02
0.7853567838422157,0.044751941668566476,AF02
0.7679133974894984,0.047035005712582095,AF02
0.7500000000000001,0.04924155942571955,AF02
0.7316480175599309,0.05139021611484211,AF02
0.7128896457825364,0.05348386501993667,AF02
0.6937577932260515,0.05554192351274754,AF02
0.6742860236609075,0.057579576728602026,AF02
0.6545084971874737,0.05960414743671388,AF02
0.6344599103076328,0.061629970938108264,AF02
0.6141754350553279,0.06365784906770132,AF02
0.5936906572928624,0.06569136059998062,AF02
0.573041514281206,0.0677210959079595,AF02
0.5522642316338269,0.06974715799221047,AF02
0.5313952597646567,0.07175005905234311,AF02
0.5104712099416785,0.07370153797367378,AF02
0.4895287900583216,0.07557370481145015,AF02
0.46860474023534343,0.07732970865826326,AF02
0.4477357683661733,0.07894415477310439,AF02
0.4269584857187943,0.08039905961294448,AF02
0.40630934270713776,0.0816695892482834,AF02
0.3858245649446721,0.08277948967954889,AF02
0.3655400896923672,0.08376453877613306,AF02
0.34549150281252644,0.08461950977080047,AF02
0.3257139763390923,0.08524159845185872,AF02
0.3062422067739485,0.08543917191737574,AF02
0.2871103542174638,0.08499166871578115,AF02
0.2683519824400692,0.08392550797114158,AF02
0.24999999999999997,0.08246379847853558,AF02
0.23208660251050175,0.08076533137527668,AF02
0.21464321615778426,0.07889373320253902,AF02
0.19770044256881256,0.07680980983582211,AF02
0.1812880051256554,0.07445323726616145,AF02
0.16543469682057102,0.07178699287208076,AF02
0.15016832974331742,0.06887013163733972,AF02
0.13551568628929425,0.0658126427455527,AF02
0.12150247217412183,0.0627369850450167,AF02
0.10815327133708012,0.05970862991845014,AF02
0.09549150281252622,0.056716279643349354,AF02
0.08353937964495042,0.0536817949185331,AF02
0.07231786991974666,0.05049470195109607,AF02
0.06184665997806831,0.0470535427433836,AF02
0.05214411988029369,0.04328215962669008,AF02
0.043227271178699664,0.03913432558526041,AF02
0.03511175705587436,0.034600606922410564,AF02
0.0278118148812594,0.02973227901498864,AF02
0.021340251233966386,0.024701839557351227,AF02
0.01570841943568441,0.019668884797592465,AF02
0.010926199633097164,0.01466923022169728,AF02
0.007001981464747459,0.01019463027733431,AF02
0.003942649342760978,0.006922952799155852,AF02
0.0017535703752478656,0.004500423148601786,AF02
0.0004385849505707724,0.00241927450236647,AF02
0.0,0.0,AF02
0.00043858495057075286,-0.0026569579288414284,AF02
0.0017535703752477594,-0.005433423276421939,AF02
0.003942649342761062,-0.008509695293762441,AF02
0.007001981464747453,-0.01148761611120305,AF02
0.010926199633097156,-0.01377757527660293,AF02
0.015708419435684462,-0.015057396893108614,AF02
0.021340251233966323,-0.015426331611578378,AF02
0.027811814881259445,-0.015113273948053976,AF02
0.03511175705587427,-0.014228778642015818,AF02
0.04322727117869957,-0.012854308406885463,AF02
0.052144119880293494,-0.011159739611136352,AF02
0.0618466599780681,-0.009346091045873348,AF02
0.07231786991974659,-0.0074992843534202975,AF02
0.08353937964495017,-0.005635468806936871,AF02
0.09549150281252627,-0.003782600977358389,AF02
0.10815327133708014,-0.0019481112514841482,AF02
0.1215024721741218,-0.000129652052654233,AF02
0.13551568628929433,0.0016693651409287473,AF02
0.15016832974331723,0.003444495030849654,AF02
0.16543469682057088,0.005189506177608589,AF02
0.18128800512565518,0.00689950501252804,AF02
0.19770044256881264,0.00857944831208682,AF02
0.21464321615778426,0.01022188005920009,AF02
0.23208660251050162,0.011815343801189525,AF02
0.2499999999999999,0.013354019745230717,AF02
0.2683519824400691,0.014831361893682747,AF02
0.2871103542174636,0.01623993133426051,AF02
0.3062422067739485,0.01756451492093601,AF02
0.3257139763390924,0.018794344261075898,AF02
0.34549150281252633,0.019911310169264586,AF02
0.3655400896923671,0.020899032902867997,AF02
0.3858245649446721,0.02176708317877036,AF02
0.4063093427071377,0.022514637250329286,AF02
0.42695848571879413,0.023145621271741586,AF02
0.4477357683661732,0.023685392917327523,AF02
0.4686047402353433,0.024168480373498735,AF02
0.48952879005832156,0.02460811236977891,AF02
0.5104712099416784,0.025007825857472823,AF02
0.5313952597646566,0.025355645000747676,AF02
0.5522642316338268,0.025609142844999908,AF02
0.5730415142812058,0.025713936438760698,AF02
0.5936906572928623,0.02559238021156196,AF02
0.6141754350553279,0.0251702462837625,AF02
0.6344599103076328,0.02439803902295633,AF02
0.6545084971874736,0.023326920882223542,AF02
0.6742860236609076,0.02204335731433147,AF02
0.6937577932260515,0.020683912256138137,AF02
0.7128896457825362,0.019327875484439365,AF02
0.7316480175599308,0.01798929609074471,AF02
0.75,0.0166435022601746,AF02
