alpha,cl,cd,cm,re,mach,n_crit,xtrip1,xtrip2
-122.14285714285714,0.473671221908804,1.0934633769891873,0.3363846147076341,50000.0,0.1,7.0,1.0,1.0
-116.78571428571428,0.42286473343984415,1.210654781929675,0.35376154663070997,50000.0,0.1,7.0,1.0,1.0
-111.42857142857143,0.3573748727254825,1.3121840488153518,0.3665724988723036,50000.0,0.1,7.0,1.0,1.0
-106.07142857142857,0.2794749115453083,1.3944355145283798,0.3753020943759536,50000.0,0.1,7.0,1.0,1.0
-100.71428571428572,0.19187375608193696,1.4544628465358165,0.378595520014814,50000.0,0.1,7.0,1.0,1.0
-95.35714285714285,0.0976209458600891,1.4900924582927542,0.3765275923778137,50000.0,0.1,7.0,1.0,1.0
-90.0,6.429395695523604e-17,1.5,0.36955990146849005,50000.0,0.1,7.0,1.0,1.0
-84.64285714285715,-0.0976209458600891,1.4900924582927542,0.3585988345342064,50000.0,0.1,7.0,1.0,1.0
-79.28571428571428,-0.19187375608193696,1.4544628465358165,0.342960439747258,50000.0,0.1,7.0,1.0,1.0
-73.92857142857143,-0.2794749115453083,1.3944355145283798,0.32288079159829713,50000.0,0.1,7.0,1.0,1.0
-68.57142857142857,-0.3573748727254825,1.3121840488153518,0.2983917871408536,50000.0,0.1,7.0,1.0,1.0
-63.21428571428571,-0.4228647334398443,1.2106547819296745,0.27134619046980046,50000.0,0.1,7.0,1.0,1.0
-57.857142857142854,-0.473671221908804,1.0934633769891873,0.2413023511578199,50000.0,0.1,7.0,1.0,1.0
-52.5,-0.5080368717610594,0.9647680994265655,0.21015370453542154,50000.0,0.1,7.0,1.0,1.0
-47.142857142857146,-0.5247828266893694,0.8291242002659418,0.17830593890417312,50000.0,0.1,7.0,1.0,1.0
-41.785714285714285,-0.5233526089521041,0.691324493678137,0.14617778661853242,50000.0,0.1,7.0,1.0,1.0
-36.42857142857142,-0.5038364423711298,0.556231692596815,0.11459491760214872,50000.0,0.1,7.0,1.0,1.0
-31.071428571428573,-0.4669779014224127,0.42860835319018775,0.0837452822146004,50000.0,0.1,7.0,1.0,1.0
-25.714285714285715,-0.41416954643203147,0.31295036195304154,0.05396814035001867,50000.0,0.1,7.0,1.0,1.0
-20.357142857142854,-0.3474588351942491,0.21332977522240903,0.025239360741056018,50000.0,0.1,7.0,1.0,1.0
-14.999999999999998,-0.269644749063997,0.13325249435319372,-0.0068247622675616385,50000.0,0.1,7.0,1.0,1.0
-14.64285714285714,-0.31627078759783395,0.1278118705605356,-0.008856047039436165,50000.0,0.1,7.0,1.0,1.0
-14.285714285714285,-0.36289682613167046,0.12237124676787753,-0.010820910467879363,50000.0,0.1,7.0,1.0,1.0
-13.928571428571429,-0.4095228646655072,0.11693062297521942,-0.012709923272755701,50000.0,0.1,7.0,1.0,1.0
-13.571428571428571,-0.45614890319934387,0.11148999918256133,-0.014513656173929638,50000.0,0.1,7.0,1.0,1.0
-13.214285714285714,-0.5027749417331806,0.10604937538990322,-0.016222679891265603,50000.0,0.1,7.0,1.0,1.0
-12.857142857142858,-0.5494009802670173,0.10060875159724514,-0.017827565144628067,50000.0,0.1,7.0,1.0,1.0
-12.499999999999998,-0.5960270188008542,0.095168127804587,-0.019318882653881486,50000.0,0.1,7.0,1.0,1.0
-12.142857142857142,-0.6426530573346909,0.0897275040119289,-0.0206872031388903,50000.0,0.1,7.0,1.0,1.0
-11.785714285714285,-0.6892790958685278,0.0842868802192708,-0.021923097319518955,50000.0,0.1,7.0,1.0,1.0
-11.428571428571427,-0.7359051344023644,0.07884625642661271,-0.02301713591563191,50000.0,0.1,7.0,1.0,1.0
-11.071428571428571,-0.7825311729362011,0.07340563263395461,-0.02395988964709363,50000.0,0.1,7.0,1.0,1.0
-10.714285714285714,-0.8291572114700378,0.0679650088412965,-0.02474192923376855,50000.0,0.1,7.0,1.0,1.0
-10.357142857142856,-0.8757832500038745,0.0625243850486384,-0.025353825395521144,50000.0,0.1,7.0,1.0,1.0
-10.0,-0.9224092885377112,0.0570837612559803,-0.02578614885221584,50000.0,0.1,7.0,1.0,1.0
-9.5,-0.910331507068647,0.051315493908222695,-0.021854720826425405,50000.0,0.1,7.0,1.0,1.0
-9.0,-0.8903515546951268,0.046163418072918204,-0.018505949992711438,50000.0,0.1,7.0,1.0,1.0
-8.5,-0.8637698887906569,0.04159464674513799,-0.015596569035340475,50000.0,0.1,7.0,1.0,1.0
-8.0,-0.8318869667287423,0.03757629291995328,-0.012983310638579063,50000.0,0.1,7.0,1.0,1.0
-7.499999999999999,-0.7960032458828888,0.034075469592435244,-0.010522907486693732,50000.0,0.1,7.0,1.0,1.0
-7.0,-0.7574191836266027,0.031059289757655074,-0.008072092263951041,50000.0,0.1,7.0,1.0,1.0
-6.5,-0.7174352373333889,0.028494866410683963,-0.005487597654617511,50000.0,0.1,7.0,1.0,1.0
-6.000000000000001,-0.6772193799544333,0.026349312546593097,-0.0026261563429596977,50000.0,0.1,7.0,1.0,1.0
-5.5,-0.6374096467516411,0.02458974116045367,0.0006554989867558828,50000.0,0.1,7.0,1.0,1.0
-5.0,-0.5985115885645977,0.02318326524733687,0.004500635650262668,50000.0,0.1,7.0,1.0,1.0
-4.5,-0.5610307562328882,0.022096997802313893,0.009052520963294125,50000.0,0.1,7.0,1.0,1.0
-4.0,-0.5254727005960976,0.021298051820455917,0.014454422241583713,50000.0,0.1,7.0,1.0,1.0
-3.5,-0.49234297249381137,0.020753540296834145,0.020849606800864895,50000.0,0.1,7.0,1.0,1.0
-3.0000000000000004,-0.4589996963309279,0.02043057622651976,0.02766054842713107,50000.0,0.1,7.0,1.0,1.0
-2.5,-0.4102112907735988,0.020296272604583953,0.0314265467874155,50000.0,0.1,7.0,1.0,1.0
-2.0,-0.3275987480532896,0.020317742426097914,0.02796610801901136,50000.0,0.1,7.0,1.0,1.0
-1.5000000000000002,-0.20443915917219854,0.02046209868613283,0.015463723262447137,50000.0,0.1,7.0,1.0,1.0
-1.0,-0.08063401021545744,0.020696454379759897,0.0015678236711926179,50000.0,0.1,7.0,1.0,1.0
-0.5,-0.007740886038931423,0.020987922502050303,-0.0037071745980470673,50000.0,0.1,7.0,1.0,1.0
0.0,-0.00922169280262148,0.021303616048075243,0.003952763078934184,50000.0,0.1,7.0,1.0,1.0
0.5,0.0038443781169277477,0.021610648012905898,0.0060601451963465235,50000.0,0.1,7.0,1.0,1.0
1.0,0.10467630090746753,0.02187613139161346,-0.010500864634698745,50000.0,0.1,7.0,1.0,1.0
1.5000000000000002,0.21541905343258838,0.022067179179269123,-0.0222625365489932,50000.0,0.1,7.0,1.0,1.0
2.0,0.3108843252327614,0.022150904370944073,-0.02550342540594223,50000.0,0.1,7.0,1.0,1.0
2.5,0.3899998620505698,0.022094419961709508,-0.024206666408454754,50000.0,0.1,7.0,1.0,1.0
3.0000000000000004,0.4524817212656688,0.021893946167938234,-0.021705631684224555,50000.0,0.1,7.0,1.0,1.0
3.5,0.5011992068060025,0.021662132091209582,-0.01873464106008513,50000.0,0.1,7.0,1.0,1.0
4.0,0.5398099342365867,0.021540734054404504,-0.015378251287654856,50000.0,0.1,7.0,1.0,1.0
4.5,0.5719715191224373,0.021671508380403944,-0.011721019118552143,50000.0,0.1,7.0,1.0,1.0
5.0,0.6013415770285704,0.02219621139208885,-0.007847501304395377,50000.0,0.1,7.0,1.0,1.0
5.5,0.6315777235200016,0.023256599412340182,-0.003842254596802955,50000.0,0.1,7.0,1.0,1.0
6.000000000000001,0.666337574161747,0.024994428764038887,0.00021016425260673578,50000.0,0.1,7.0,1.0,1.0
6.5,0.7079998328882142,0.027498817097956894,0.004225198492215278,50000.0,0.1,7.0,1.0,1.0
7.0,0.7538275571113768,0.030648327376430126,0.0081182913704043,50000.0,0.1,7.0,1.0,1.0
7.499999999999999,0.7998048926126006,0.034268883889685464,0.011804886135555396,50000.0,0.1,7.0,1.0,1.0
8.0,0.841915985173251,0.038186410927949804,0.015200426036050181,50000.0,0.1,7.0,1.0,1.0
8.5,0.876144980574693,0.042226832781450056,0.01822035432027025,50000.0,0.1,7.0,1.0,1.0
9.0,0.8984760245982925,0.046216073740413095,0.02078011423659721,50000.0,0.1,7.0,1.0,1.0
9.5,0.9055439329648319,0.05033922141236703,0.022842469678911227,50000.0,0.1,7.0,1.0,1.0
10.0,0.8965862011527631,0.05621801667404475,0.02455946712308669,50000.0,0.1,7.0,1.0,1.0
10.5,0.8714909945799549,0.06583336371948038,0.02613047369049656,50000.0,0.1,7.0,1.0,1.0
11.0,0.8301464786642764,0.08081580392775137,0.026152733927608914,50000.0,0.1,7.0,1.0,1.0
11.5,0.7724408188235962,0.10139442741810871,0.016815002081272377,50000.0,0.1,7.0,1.0,1.0
12.000000000000002,0.6982621804757836,0.12353196544789326,-0.002794867042448652,50000.0,0.1,7.0,1.0,1.0
12.5,0.6066350644880091,0.1324062383381335,-0.008356996824513251,50000.0,0.1,7.0,1.0,1.0
13.0,0.49312931352465095,0.1287953633689111,-0.002141770405785527,50000.0,0.1,7.0,1.0,1.0
13.5,0.37781183443496397,0.12048844203203453,0.004954925809467646,50000.0,0.1,7.0,1.0,1.0
14.0,0.3469212128294426,0.11988244178501782,0.00529810330426559,50000.0,0.1,7.0,1.0,1.0
14.500000000000002,0.37097181832991266,0.12582712954481734,0.0020858532092214313,50000.0,0.1,7.0,1.0,1.0
14.999999999999998,0.3852067843771387,0.13325249435319372,0.0011876947018209386,50000.0,0.1,7.0,1.0,1.0
20.357142857142854,0.496369764563213,0.21332977522240903,-0.03610274073354528,50000.0,0.1,7.0,1.0,1.0
25.714285714285715,0.5916707806171878,0.31295036195304154,-0.072431283920804,50000.0,0.1,7.0,1.0,1.0
31.071428571428573,0.6671112877463039,0.42860835319018775,-0.1083009553396696,50000.0,0.1,7.0,1.0,1.0
36.42857142857142,0.7197663462444712,0.556231692596815,-0.1427808624196655,50000.0,0.1,7.0,1.0,1.0
41.785714285714285,0.7476465842172916,0.691324493678137,-0.17603972958879624,50000.0,0.1,7.0,1.0,1.0
47.142857142857146,0.7496897524133849,0.8291242002659418,-0.20735636449361056,50000.0,0.1,7.0,1.0,1.0
52.5,0.7257669596586563,0.9647680994265655,-0.23693371844257394,50000.0,0.1,7.0,1.0,1.0
57.857142857142854,0.6766731741554344,1.0934633769891873,-0.26412706060484303,50000.0,0.1,7.0,1.0,1.0
63.21428571428571,0.6040924763426347,1.2106547819296745,-0.2890355040788977,50000.0,0.1,7.0,1.0,1.0
68.57142857142857,0.5105355324649751,1.3121840488153518,-0.3110794529962465,50000.0,0.1,7.0,1.0,1.0
73.92857142857143,0.3992498736361547,1.3944355145283798,-0.33038812159213293,50000.0,0.1,7.0,1.0,1.0
79.28571428571428,0.27410536583133854,1.4544628465358165,-0.34659438004797566,50000.0,0.1,7.0,1.0,1.0
84.64285714285715,0.13945849408584157,1.4900924582927542,-0.35961351941465075,50000.0,0.1,7.0,1.0,1.0
90.0,9.184850993605148e-17,1.5,-0.36955990146849005,50000.0,0.1,7.0,1.0,1.0
95.35714285714285,-0.0976209458600891,1.4900924582927542,-0.37630867347953373,50000.0,0.1,7.0,1.0,1.0
100.71428571428572,-0.19187375608193696,1.4544628465358165,-0.3786594299557714,50000.0,0.1,7.0,1.0,1.0
106.07142857142857,-0.2794749115453083,1.3944355145283798,-0.37540144782833523,50000.0,0.1,7.0,1.0,1.0
111.42857142857143,-0.3573748727254825,1.3121840488153518,-0.36657268341984256,50000.0,0.1,7.0,1.0,1.0
116.78571428571428,-0.42286473343984415,1.210654781929675,-0.35376171627346137,50000.0,0.1,7.0,1.0,1.0
122.14285714285714,-0.473671221908804,1.0934633769891873,-0.3363845697082376,50000.0,0.1,7.0,1.0,1.0
127.50000000000001,-0.5080368717610594,0.9647680994265653,-0.31623717429943354,50000.0,0.1,7.0,1.0,1.0
132.85714285714286,-0.5247828266893694,0.8291242002659418,-0.2930026527968256,50000.0,0.1,7.0,1.0,1.0
138.21428571428572,-0.5233526089521041,0.691324493678137,-0.26847167998019944,50000.0,0.1,7.0,1.0,1.0
143.57142857142856,-0.5038364423711299,0.5562316925968154,-0.24234280478102935,50000.0,0.1,7.0,1.0,1.0
148.92857142857142,-0.4669779014224128,0.4286083531901879,-0.21595722037288156,50000.0,0.1,7.0,1.0,1.0
154.28571428571428,-0.41416954643203147,0.31295036195304154,-0.1897528766747827,50000.0,0.1,7.0,1.0,1.0
159.64285714285714,-0.3474588351942494,0.2133297752224093,-0.16383675564877972,50000.0,0.1,7.0,1.0,1.0
165.0,-0.26964474906399716,0.13325249435319386,-0.31584346663573415,50000.0,0.1,7.0,1.0,1.0
166.07142857142856,-0.25038440984514043,0.11984346911127988,-0.36937219501228924,50000.0,0.1,7.0,1.0,1.0
167.14285714285714,-0.2311240706262832,0.10735031545387114,-0.4194963549304884,50000.0,0.1,7.0,1.0,1.0
168.2142857142857,-0.21186373140742643,0.09579066032592964,-0.4614142999906687,50000.0,0.1,7.0,1.0,1.0
169.28571428571428,-0.19260339218856964,0.08518081295828656,-0.4903243837931711,50000.0,0.1,7.0,1.0,1.0
170.35714285714286,-0.17334305296971242,0.07553574200805202,-0.5017004738317822,50000.0,0.1,7.0,1.0,1.0
171.42857142857142,-0.15408271375085564,0.06686905457819775,-0.49608307249132283,50000.0,0.1,7.0,1.0,1.0
172.5,-0.13482237453199838,0.05919297714566996,-0.47527405197608386,50000.0,0.1,7.0,1.0,1.0
173.57142857142858,-0.1155620353131416,0.05251833842472541,-0.44041334595897463,50000.0,0.1,7.0,1.0,1.0
174.64285714285714,-0.09630169609428482,0.04685455418946486,-0.39264088811290654,50000.0,0.1,7.0,1.0,1.0
175.71428571428572,-0.07704135687542757,0.042209614076807365,-0.3330966121107868,50000.0,0.1,7.0,1.0,1.0
176.78571428571428,-0.0577810176565708,0.03859007038836992,-0.262920451625528,50000.0,0.1,7.0,1.0,1.0
177.85714285714286,-0.03852067843771402,0.03600102890692195,-0.18325234033003612,50000.0,0.1,7.0,1.0,1.0
178.92857142857144,-0.01926033921885678,0.03444614174026771,-0.09523221189722254,50000.0,0.1,7.0,1.0,1.0
180.0,0.0,0.03392761703293037,1.942890293094024e-16,50000.0,0.1,7.0,1.0,1.0
