alpha,cl,cd,cm,re,mach,n_crit,xtrip1,xtrip2
-47.142857142857146,-0.5571593248492634,0.8735547934709617,0.21733102515114952,20000.0,0.1,7.0,1.0,1.0
-41.785714285714285,-0.5661568582449438,0.7400317144541512,0.186857493727655,20000.0,0.1,7.0,1.0,1.0
-36.42857142857142,-0.5597643848352905,0.608790042353131,0.15694135148094782,20000.0,0.1,7.0,1.0,1.0
-31.071428571428573,-0.5399012557233207,0.48455869048136563,0.12728145029450652,20000.0,0.1,7.0,1.0,1.0
-25.714285714285715,-0.510147687497229,0.3718039134660717,0.09789998434800394,20000.0,0.1,7.0,1.0,1.0
-20.357142857142854,-0.47708419414160663,0.2745724056232059,0.0687475106102624,20000.0,0.1,7.0,1.0,1.0
-14.999999999999998,-0.45457904774600844,0.19634919769170125,0.03908476894393351,20000.0,0.1,7.0,1.0,1.0
-14.64285714285714,-0.4659170969844651,0.1906262581425206,0.03703416975935577,20000.0,0.1,7.0,1.0,1.0
-14.285714285714285,-0.47725514622292164,0.18490331859334003,0.03496757588618097,20000.0,0.1,7.0,1.0,1.0
-13.928571428571429,-0.48859319546137825,0.17918037904415943,0.03288377307600269,20000.0,0.1,7.0,1.0,1.0
-13.571428571428571,-0.49993124469983485,0.1734574394949788,0.030781547080414542,20000.0,0.1,7.0,1.0,1.0
-13.214285714285714,-0.5112692939382915,0.1677344999457982,0.02865968365101016,20000.0,0.1,7.0,1.0,1.0
-12.857142857142858,-0.5226073431767481,0.16201156039661757,0.026516968539383134,20000.0,0.1,7.0,1.0,1.0
-12.499999999999998,-0.5339453924152048,0.15628862084743694,0.02435218749712706,20000.0,0.1,7.0,1.0,1.0
-12.142857142857142,-0.5452834416536614,0.15056568129825632,0.022164126275835576,20000.0,0.1,7.0,1.0,1.0
-11.785714285714285,-0.556621490892118,0.14484274174907572,0.019951570627102278,20000.0,0.1,7.0,1.0,1.0
-11.428571428571427,-0.5679595401305746,0.13911980219989512,0.01771330630252077,20000.0,0.1,7.0,1.0,1.0
-11.071428571428571,-0.5792975893690312,0.1333968626507145,0.015448119053684687,20000.0,0.1,7.0,1.0,1.0
-10.714285714285714,-0.5906356386074878,0.1276739231015339,0.013154794632187602,20000.0,0.1,7.0,1.0,1.0
-10.357142857142856,-0.6019736878459444,0.12195098355235327,0.010832118789623143,20000.0,0.1,7.0,1.0,1.0
-10.0,-0.613311737084401,0.11622804400317266,0.008478877277584911,20000.0,0.1,7.0,1.0,1.0
-9.5,-0.6306835292520201,0.10316803225318084,0.0046428408925615955,20000.0,0.1,7.0,1.0,1.0
-9.0,-0.6506313869823377,0.09190995992524208,0.0010496438985161047,20000.0,0.1,7.0,1.0,1.0
-8.5,-0.6697072186155405,0.08227784249191465,-0.0017770499496645332,20000.0,0.1,7.0,1.0,1.0
-8.0,-0.6844629324918141,0.07409569542575686,-0.0033135768970932893,20000.0,0.1,7.0,1.0,1.0
-7.499999999999999,-0.6914504369513452,0.06718753419932705,-0.003036273188883135,20000.0,0.1,7.0,1.0,1.0
-7.0,-0.6872216403343199,0.06137737428518359,-0.0004214750701470524,20000.0,0.1,7.0,1.0,1.0
-6.5,-0.6683284509809245,0.056489231155884743,0.005054481214001998,20000.0,0.1,7.0,1.0,1.0
-6.000000000000001,-0.6315053199602323,0.052357933251207335,0.01312066678117357,20000.0,0.1,7.0,1.0,1.0
-5.5,-0.5742168692568645,0.04886156087980204,0.020327782199867434,20000.0,0.1,7.0,1.0,1.0
-5.0,-0.49411026358433,0.04588900731753805,0.022431935401305815,20000.0,0.1,7.0,1.0,1.0
-4.5,-0.3921395495683744,0.04332916584028449,0.016623118451541546,20000.0,0.1,7.0,1.0,1.0
-4.0,-0.28248630148369336,0.04107092972391056,0.005826859955949592,20000.0,0.1,7.0,1.0,1.0
-3.5,-0.18263897551722055,0.0390031922442854,-0.00559742734526452,20000.0,0.1,7.0,1.0,1.0
-3.0000000000000004,-0.1065142652609813,0.03704115061078408,-0.014032648062228228,20000.0,0.1,7.0,1.0,1.0
-2.5,-0.05374181392737121,0.035205217766805165,-0.0188309762064008,20000.0,0.1,7.0,1.0,1.0
-2.0,-0.020379502133877903,0.03354211058925311,-0.020086903139574407,20000.0,0.1,7.0,1.0,1.0
-1.5000000000000002,-0.002485210497989332,0.03209854595503242,-0.01802710263880939,20000.0,0.1,7.0,1.0,1.0
-1.0,0.0038831803628066926,0.030921240741047525,-0.013406978142238634,20000.0,0.1,7.0,1.0,1.0
-0.5,0.002667789831022383,0.03005691182420291,-0.007114115503263152,20000.0,0.1,7.0,1.0,1.0
0.0,-0.0021892627108300623,0.02955227608140304,-2.0236700878059248e-5,20000.0,0.1,7.0,1.0,1.0
0.5,-0.006745857880238487,0.029454050389552386,0.007066391783545159,20000.0,0.1,7.0,1.0,1.0
1.0,-0.007059876294690723,0.029808951625555403,0.013353367343040925,20000.0,0.1,7.0,1.0,1.0
1.5000000000000002,0.0008108014283254444,0.030663696666316565,0.01804828737064366,20000.0,0.1,7.0,1.0,1.0
2.0,0.020808294671322156,0.03206500238874034,0.02035874925938778,20000.0,0.1,7.0,1.0,1.0
2.5,0.05687472281681162,0.034059585669731204,0.01949235040230771,20000.0,0.1,7.0,1.0,1.0
3.0000000000000004,0.11255023920841653,0.03662964061849354,0.014675339237005095,20000.0,0.1,7.0,1.0,1.0
3.5,0.18976713303420162,0.03949927027343146,0.005208568379350517,20000.0,0.1,7.0,1.0,1.0
4.0,0.2870944400592938,0.04232805490524906,-0.008158784580325103,20000.0,0.1,7.0,1.0,1.0
4.5,0.3912560465126272,0.04477557478465037,-0.018958846332118234,20000.0,0.1,7.0,1.0,1.0
5.0,0.48784751458567555,0.04668552265060865,-0.021284373215380417,20000.0,0.1,7.0,1.0,1.0
5.5,0.5697962598562641,0.04863804111517397,-0.01718933588605612,20000.0,0.1,7.0,1.0,1.0
6.000000000000001,0.6318626612488059,0.05139738525866557,-0.010718008579238013,20000.0,0.1,7.0,1.0,1.0
6.5,0.6704424838396057,0.05556948260034847,-0.0052307743869366005,20000.0,0.1,7.0,1.0,1.0
7.0,0.6884730373125344,0.06112695041527077,-0.0013524518288335766,20000.0,0.1,7.0,1.0,1.0
7.499999999999999,0.6905270175033545,0.06788407841742634,0.0009760317184715138,20000.0,0.1,7.0,1.0,1.0
8.0,0.6811771202478284,0.07565515632080903,0.0018137488783791507,20000.0,0.1,7.0,1.0,1.0
8.5,0.6649960413817186,0.08425447383941273,0.001219772274289795,20000.0,0.1,7.0,1.0,1.0
9.0,0.6465564767407879,0.09349632068723128,-0.0007468254703960828,20000.0,0.1,7.0,1.0,1.0
9.5,0.6296995350918203,0.10320044489495886,-0.003987741185551291,20000.0,0.1,7.0,1.0,1.0
10.0,0.6153399769256888,0.11320842776009087,-0.008247749514141778,20000.0,0.1,7.0,1.0,1.0
10.5,0.6036609756642877,0.1233673088968229,-0.013232394552406754,20000.0,0.1,7.0,1.0,1.0
11.0,0.5948457047295116,0.1335241279193507,-0.018647220396585448,20000.0,0.1,7.0,1.0,1.0
11.5,0.5890773375432552,0.14352592444186993,-0.02419777114291708,20000.0,0.1,7.0,1.0,1.0
12.000000000000002,0.5865390475274133,0.15321973807857628,-0.029589590887640894,20000.0,0.1,7.0,1.0,1.0
12.5,0.5874140081038797,0.16245260844366538,-0.03452822372699605,20000.0,0.1,7.0,1.0,1.0
13.0,0.5918853926945498,0.17107157515133295,-0.03871921375722183,20000.0,0.1,7.0,1.0,1.0
13.5,0.6001363747213178,0.17892367781577467,-0.041868105074557446,20000.0,0.1,7.0,1.0,1.0
14.0,0.6123501276060781,0.1858559560511861,-0.04368044177524209,20000.0,0.1,7.0,1.0,1.0
14.500000000000002,0.6287098247707257,0.1917154494717631,-0.043861767955515024,20000.0,0.1,7.0,1.0,1.0
14.999999999999998,0.6493986396371549,0.19634919769170125,-0.04211762771161544,20000.0,0.1,7.0,1.0,1.0
20.357142857142854,0.6815488487737238,0.2745724056232059,-0.0872816864505521,20000.0,0.1,7.0,1.0,1.0
25.714285714285715,0.7287824107103272,0.3718039134660717,-0.12380070025225783,20000.0,0.1,7.0,1.0,1.0
31.071428571428573,0.7712875081761724,0.48455869048136563,-0.15797162248085286,20000.0,0.1,7.0,1.0,1.0
36.42857142857142,0.7996634069075578,0.608790042353131,-0.19012378890662837,20000.0,0.1,7.0,1.0,1.0
41.785714285714285,0.8087955117784912,0.7400317144541512,-0.22063558478758213,20000.0,0.1,7.0,1.0,1.0
47.142857142857146,0.795941892641805,0.8735547934709617,-0.2493385570156088,20000.0,0.1,7.0,1.0,1.0
52.5,0.7600008062430487,1.0045339264131545,-0.27628086759614323,20000.0,0.1,7.0,1.0,1.0
57.857142857142854,0.7011729302564754,1.1282170497711097,-0.3008916751724903,20000.0,0.1,7.0,1.0,1.0
63.21428571428571,0.6207654005767084,1.240092697908496,-0.32325175742954027,20000.0,0.1,7.0,1.0,1.0
68.57142857142857,0.5210438745030865,1.3360490430048064,-0.3427773714903176,20000.0,0.1,7.0,1.0,1.0
73.92857142857143,0.40509488923941417,1.412519106107088,-0.3597794643098031,20000.0,0.1,7.0,1.0,1.0
79.28571428571428,0.2766833436027861,1.466607060102825,-0.3734402912403432,20000.0,0.1,7.0,1.0,1.0
84.64285714285715,0.14010012381056322,1.4961912039156975,-0.38333678715474845,20000.0,0.1,7.0,1.0,1.0
90.0,9.184850993605148e-17,1.5,-0.3912241382555177,20000.0,0.1,7.0,1.0,1.0
95.35714285714285,-0.09807008666739425,1.4961912039156975,-0.3977673738184829,20000.0,0.1,7.0,1.0,1.0
100.71428571428572,-0.19367834052195027,1.466607060102825,-0.40163895353339374,20000.0,0.1,7.0,1.0,1.0
106.07142857142857,-0.2835664224675899,1.412519106107088,-0.39923087194807017,20000.0,0.1,7.0,1.0,1.0
111.42857142857143,-0.3647307121521606,1.3360490430048064,-0.39106074253737727,20000.0,0.1,7.0,1.0,1.0
116.78571428571428,-0.4345357804036956,1.2400926979084965,-0.3794857901909683,20000.0,0.1,7.0,1.0,1.0
122.14285714285714,-0.4908210511795328,1.1282170497711097,-0.36350061278076035,20000.0,0.1,7.0,1.0,1.0
127.50000000000001,-0.532000564370134,1.0045339264131543,-0.3452487099150819,20000.0,0.1,7.0,1.0,1.0
132.85714285714286,-0.5571593248492634,0.8735547934709615,-0.3245026584238105,20000.0,0.1,7.0,1.0,1.0
138.21428571428572,-0.5661568582449438,0.7400317144541512,-0.3030487845846866,20000.0,0.1,7.0,1.0,1.0
143.57142857142856,-0.5597643848352905,0.6087900423531313,-0.2820951636388852,20000.0,0.1,7.0,1.0,1.0
148.92857142857142,-0.5399012557233207,0.4845586904813658,-0.2617146477351672,20000.0,0.1,7.0,1.0,1.0
154.28571428571428,-0.510147687497229,0.3718039134660717,-0.2451228181392171,20000.0,0.1,7.0,1.0,1.0
159.64285714285714,-0.4770841941416068,0.2745724056232062,-0.23555102628722127,20000.0,0.1,7.0,1.0,1.0
165.0,-0.45457904774600844,0.1963491976917014,-0.3583681934262516,20000.0,0.1,7.0,1.0,1.0
166.07142857142856,-0.4221091157641512,0.18324527700501855,-0.3997332467020175,20000.0,0.1,7.0,1.0,1.0
167.14285714285714,-0.38963918378229295,0.17103505767439625,-0.43831100420215546,20000.0,0.1,7.0,1.0,1.0
168.2142857142857,-0.3571692518004355,0.15973606770883755,-0.4704777356778726,20000.0,0.1,7.0,1.0,1.0
169.28571428571428,-0.32469931981857797,0.1493645251902555,-0.49260971088037964,20000.0,0.1,7.0,1.0,1.0
170.35714285714286,-0.2922293878367197,0.1399353154457556,-0.5010761329388913,20000.0,0.1,7.0,1.0,1.0
171.42857142857142,-0.25975945585486226,0.13146197009635727,-0.49361433753343853,20000.0,0.1,7.0,1.0,1.0
172.5,-0.22728952387300397,0.12395664801150093,-0.47111274047330176,20000.0,0.1,7.0,1.0,1.0
173.57142857142858,-0.19481959189114648,0.11743011819602509,-0.43485125705941924,20000.0,0.1,7.0,1.0,1.0
174.64285714285714,-0.16234965990928898,0.11189174463357877,-0.38610980259273037,20000.0,0.1,7.0,1.0,1.0
175.71428571428572,-0.12987972792743072,0.10734947310770596,-0.3261682923741706,20000.0,0.1,7.0,1.0,1.0
176.78571428571428,-0.09740979594557324,0.10380982001905963,-0.2563066417046812,20000.0,0.1,7.0,1.0,1.0
177.85714285714286,-0.06493986396371575,0.10127786321441008,-0.17780476588519623,20000.0,0.1,7.0,1.0,1.0
178.92857142857144,-0.03246993198185749,0.09975723484029601,-0.09194258021665558,20000.0,0.1,7.0,1.0,1.0
180.0,0.0,0.099250130735076,1.942890293094024e-16,20000.0,0.1,7.0,1.0,1.0
