alpha,cl,cd,cm,re,mach,n_crit,xtrip1,xtrip2
-13.214285714285714,-0.7197326163673983,0.09588331168270586,-0.0012145920260549295,200000.0,0.1,7.0,1.0,1.0
-12.857142857142858,-0.7510394082284796,0.08821117271146962,-0.0033582587042243,200000.0,0.1,7.0,1.0,1.0
-12.499999999999998,-0.7823462000895611,0.08053903374023333,-0.005432042130608274,200000.0,0.1,7.0,1.0,1.0
-12.142857142857142,-0.8136529919506426,0.07286689476899708,-0.007428164459341488,200000.0,0.1,7.0,1.0,1.0
-11.785714285714285,-0.844959783811724,0.06519475579776082,-0.009338847844558622,200000.0,0.1,7.0,1.0,1.0
-11.428571428571427,-0.8762665756728054,0.057522616826524584,-0.01115631444039436,200000.0,0.1,7.0,1.0,1.0
-11.071428571428571,-0.9075733675338867,0.04985047785528833,-0.012872786400983355,200000.0,0.1,7.0,1.0,1.0
-10.714285714285714,-0.938880159394968,0.04217833888405208,-0.014480485880460307,200000.0,0.1,7.0,1.0,1.0
-10.357142857142856,-0.9701869512560495,0.03450619991281583,-0.015971635032959855,200000.0,0.1,7.0,1.0,1.0
-10.0,-1.001493743117131,0.026834060941579578,-0.01733845601261672,200000.0,0.1,7.0,1.0,1.0
-9.5,-0.9654406260913959,0.024961887235118017,-0.015863810212019363,200000.0,0.1,7.0,1.0,1.0
-9.0,-0.929793005520324,0.023214631768077733,-0.013653284105171526,200000.0,0.1,7.0,1.0,1.0
-8.5,-0.8941911389456584,0.021589327291016445,-0.010876283787482644,200000.0,0.1,7.0,1.0,1.0
-8.0,-0.8582752839091429,0.020083006554491852,-0.007702215354362174,200000.0,0.1,7.0,1.0,1.0
-7.499999999999999,-0.8216856979525214,0.018692702309061678,-0.004300484901219564,200000.0,0.1,7.0,1.0,1.0
-7.0,-0.784062638617537,0.017415447305283625,-0.0008404985234642758,200000.0,0.1,7.0,1.0,1.0
-6.5,-0.745046363445934,0.016248274293715413,0.0025083376834942536,200000.0,0.1,7.0,1.0,1.0
-6.000000000000001,-0.7042771299794552,0.01518821602491475,0.005576617624246558,200000.0,0.1,7.0,1.0,1.0
-5.5,-0.6613951957598453,0.014232305249439341,0.00819493520338321,200000.0,0.1,7.0,1.0,1.0
-5.0,-0.6160408183288467,0.013377574717846908,0.01019388432549474,200000.0,0.1,7.0,1.0,1.0
-4.5,-0.5678542552282041,0.012621057180695157,0.011404058895171702,200000.0,0.1,7.0,1.0,1.0
-4.0,-0.5164757639996602,0.011959785388541795,0.011656052817004645,200000.0,0.1,7.0,1.0,1.0
-3.5,-0.4615456021849594,0.01139079209194454,0.010780459995584121,200000.0,0.1,7.0,1.0,1.0
-3.0000000000000004,-0.4028580709934937,0.010911110041461102,0.008755793837298095,200000.0,0.1,7.0,1.0,1.0
-2.5,-0.3408236463052517,0.01051777198764919,0.006152245755724198,200000.0,0.1,7.0,1.0,1.0
-2.0,-0.2760068476678706,0.010207810681066519,0.003687926666237485,200000.0,0.1,7.0,1.0,1.0
-1.5000000000000002,-0.20897219462898758,0.009978258872270798,0.001938411391807857,200000.0,0.1,7.0,1.0,1.0
-1.0,-0.14028420673623995,0.009826149311819738,0.0009091303857845985,200000.0,0.1,7.0,1.0,1.0
-0.5,-0.07050740353726498,0.009748514750271052,0.00046297800911185066,200000.0,0.1,7.0,1.0,1.0
0.0,-0.00020630457969979255,0.009742387938182448,0.00038859319436033345,200000.0,0.1,7.0,1.0,1.0
0.5,0.07005457058881827,0.009804801626111644,0.00017759316060710355,200000.0,0.1,7.0,1.0,1.0
1.0,0.13971070242065198,0.009932788564616343,-0.0007526603014441991,200000.0,0.1,7.0,1.0,1.0
1.5000000000000002,0.20819757136816402,0.010123381504254264,-0.0027655378428017214,200000.0,0.1,7.0,1.0,1.0
2.0,0.2749506578837173,0.01037361319558311,-0.005347339881320749,200000.0,0.1,7.0,1.0,1.0
2.5,0.3394054424196745,0.010680516389160604,-0.0077650992765683595,200000.0,0.1,7.0,1.0,1.0
3.0000000000000004,0.4010835444880602,0.011043350395616654,-0.009420999142814334,200000.0,0.1,7.0,1.0,1.0
3.5,0.45985113983954656,0.011470280765870014,-0.01025782361313926,200000.0,0.1,7.0,1.0,1.0
4.0,0.5156605432844675,0.011971699610911641,-0.010353507075326436,200000.0,0.1,7.0,1.0,1.0
4.5,0.5684640696331573,0.012557999041732488,-0.009785983917159161,200000.0,0.1,7.0,1.0,1.0
5.0,0.6182140336959496,0.013239571169323507,-0.008633188526420726,200000.0,0.1,7.0,1.0,1.0
5.5,0.664862750283179,0.01402680810467566,-0.006973055290894431,200000.0,0.1,7.0,1.0,1.0
6.000000000000001,0.7083625342051789,0.014930101958779906,-0.004883518598363565,200000.0,0.1,7.0,1.0,1.0
6.5,0.7487916436032473,0.01595984484262719,-0.0024425128366114424,200000.0,0.1,7.0,1.0,1.0
7.0,0.7867321099425383,0.017126428867208478,0.00027202760657865947,200000.0,0.1,7.0,1.0,1.0
7.499999999999999,0.8228919080191692,0.018440246143514718,0.003182168343423434,200000.0,0.1,7.0,1.0,1.0
8.0,0.8579790126292585,0.01991168878253688,0.006209974986139599,200000.0,0.1,7.0,1.0,1.0
8.5,0.8927013985689229,0.021551148895265902,0.00927751314694384,200000.0,0.1,7.0,1.0,1.0
9.0,0.9277670406342811,0.023369018592692747,0.01230684843805287,200000.0,0.1,7.0,1.0,1.0
9.5,0.9635286952101701,0.02537171234141198,0.0152498832002696,200000.0,0.1,7.0,1.0,1.0
10.0,0.998918245036309,0.02754973403043263,0.018177866688741766,200000.0,0.1,7.0,1.0,1.0
10.5,1.032512354441135,0.029889609904367315,0.021191884887203326,200000.0,0.1,7.0,1.0,1.0
11.0,1.0628876877530866,0.032377866207828655,0.024393023779388217,200000.0,0.1,7.0,1.0,1.0
11.5,1.0886209093006027,0.03500102918542929,0.02788236934903038,200000.0,0.1,7.0,1.0,1.0
12.000000000000002,1.1082886834121208,0.03774562508178185,0.0317610075798638,200000.0,0.1,7.0,1.0,1.0
12.5,1.119712811976927,0.04078247098064796,0.035778196886955826,200000.0,0.1,7.0,1.0,1.0
13.0,1.1176956471276966,0.045019547322385216,0.038275885410707776,200000.0,0.1,7.0,1.0,1.0
13.5,1.0962846785579532,0.05154912538650029,0.037244193722854375,200000.0,0.1,7.0,1.0,1.0
14.0,1.0476164945770594,0.06288675140919268,0.030673242395130366,200000.0,0.1,7.0,1.0,1.0
14.500000000000002,0.9561840779577402,0.0872410714534336,0.016553151999270415,200000.0,0.1,7.0,1.0,1.0
14.999999999999998,0.804569510088559,0.13424400653888713,-0.007125956892990518,200000.0,0.1,7.0,1.0,1.0
20.357142857142854,0.7903122308168928,0.21429215219479278,-0.06121474047968509,200000.0,0.1,7.0,1.0,1.0
25.714285714285715,0.8093137767118412,0.3138751965388271,-0.09905206740441759,200000.0,0.1,7.0,1.0,1.0
31.071428571428573,0.8324745375360685,0.42948756618044875,-0.13305229293101,200000.0,0.1,7.0,1.0,1.0
36.42857142857142,0.8465902754039314,0.5570576033256807,-0.16414098562373847,200000.0,0.1,7.0,1.0,1.0
41.785714285714285,0.8447108215351172,0.6920898871198765,-0.19352943241642626,200000.0,0.1,7.0,1.0,1.0
47.142857142857146,0.8231076992955371,0.8298223900642903,-0.22163601129340998,200000.0,0.1,7.0,1.0,1.0
52.5,0.7801077689205007,0.9653929863056763,-0.24837664702160234,200000.0,0.1,7.0,1.0,1.0
57.857142857142854,0.715562656526818,1.094009502035943,-0.2733353967367767,200000.0,0.1,7.0,1.0,1.0
63.21428571428571,0.6305581027923964,1.2111173742818904,-0.29654581308649486,200000.0,0.1,7.0,1.0,1.0
68.57142857142857,0.5272158610673583,1.3125590673392735,-0.31738484057962657,200000.0,0.1,7.0,1.0,1.0
73.92857142857143,0.40852791013276146,1.3947196831213917,-0.3359730829797074,200000.0,0.1,7.0,1.0,1.0
79.28571428571428,0.27819749722575143,1.4546536827459549,-0.3517731844453389,200000.0,0.1,7.0,1.0,1.0
84.64285714285715,0.14047697964813083,1.4901882950050171,-0.36467884799757516,200000.0,0.1,7.0,1.0,1.0
90.0,9.184850993605148e-17,1.5,-0.3746120263577471,200000.0,0.1,7.0,1.0,1.0
95.35714285714285,-0.09833388575369158,1.4901882950050171,-0.3814788653892024,200000.0,0.1,7.0,1.0,1.0
100.71428571428572,-0.194738248058026,1.4546536827459549,-0.38397770415913574,200000.0,0.1,7.0,1.0,1.0
106.07142857142857,-0.285969537092933,1.3947196831213917,-0.3811794015853697,200000.0,0.1,7.0,1.0,1.0
111.42857142857143,-0.3690511027471508,1.3125590673392735,-0.37303737387408414,200000.0,0.1,7.0,1.0,1.0
116.78571428571428,-0.44139067195467724,1.2111173742818908,-0.3615861156098664,200000.0,0.1,7.0,1.0,1.0
122.14285714285714,-0.5008938595687726,1.094009502035943,-0.3458281042887299,200000.0,0.1,7.0,1.0,1.0
127.50000000000001,-0.5460754382443506,0.965392986305676,-0.32827383563215684,200000.0,0.1,7.0,1.0,1.0
132.85714285714286,-0.5761753895068759,0.8298223900642903,-0.30965899663977614,200000.0,0.1,7.0,1.0,1.0
138.21428571428572,-0.591297575074582,0.6920898871198765,-0.2903553537534436,200000.0,0.1,7.0,1.0,1.0
143.57142857142856,-0.5926131927827519,0.557057603325681,-0.2725863189140098,200000.0,0.1,7.0,1.0,1.0
148.92857142857142,-0.582732176275248,0.4294875661804489,-0.25751950167155757,200000.0,0.1,7.0,1.0,1.0
154.28571428571428,-0.5665196436982888,0.3138751965388271,-0.24885739278885682,200000.0,0.1,7.0,1.0,1.0
159.64285714285714,-0.553218561571825,0.21429215219479306,-0.2520007186175215,200000.0,0.1,7.0,1.0,1.0
165.0,-0.5631986570619911,0.13424400653888727,-0.36939675329316163,200000.0,0.1,7.0,1.0,1.0
166.07142857142856,-0.5229701815575639,0.12083977576115945,-0.40720128688910556,200000.0,0.1,7.0,1.0,1.0
167.14285714285714,-0.48274170605313543,0.10835106818124632,-0.44246135180224416,200000.0,0.1,7.0,1.0,1.0
168.2142857142857,-0.4425132305487078,0.09679550918941357,-0.47201471764486735,200000.0,0.1,7.0,1.0,1.0
169.28571428571428,-0.40228475504428013,0.08618940658416302,-0.4926991540292682,200000.0,0.1,7.0,1.0,1.0
170.35714285714286,-0.3620562795398516,0.07654772771314307,-0.5012132334609943,200000.0,0.1,7.0,1.0,1.0
171.42857142857142,-0.32182780403542394,0.06788407849318942,-0.4939299904193503,200000.0,0.1,7.0,1.0,1.0
172.5,-0.28159932853099534,0.06021068433885258,-0.4713329912605126,200000.0,0.1,7.0,1.0,1.0
173.57142857142858,-0.24137085302656772,0.05353837302610547,-0.43479879758129975,200000.0,0.1,7.0,1.0,1.0
174.64285714285714,-0.20114237752214006,0.047876559515205024,-0.38570397097853204,200000.0,0.1,7.0,1.0,1.0
175.71428571428572,-0.16091390201771147,0.04323323275395099,-0.3254250730490254,200000.0,0.1,7.0,1.0,1.0
176.78571428571428,-0.12068542651328386,0.03961494447980659,-0.2553386653896017,200000.0,0.1,7.0,1.0,1.0
177.85714285714286,-0.08045695100885622,0.037026800036550275,-0.17682130959707587,200000.0,0.1,7.0,1.0,1.0
178.92857142857144,-0.04022847550442764,0.035472451218311614,-0.0912495672682681,200000.0,0.1,7.0,1.0,1.0
180.0,0.0,0.03495410597623265,1.3877787807814457e-16,200000.0,0.1,7.0,1.0,1.0
