# DJI_Matrice300RTK_0005_s0.56_r155.63
1.000000000000000000e+00 8.555455288477453084e-04
9.998286624877786855e-01 1.272447249555498996e-03
9.993147673772869721e-01 2.304352031443380414e-03
9.984586668665639264e-01 3.600373395496001428e-03
9.972609476841366449e-01 4.937474590691242303e-03
9.957224306869051356e-01 6.212085213051091528e-03
9.938441702975689962e-01 7.389046583567906480e-03
9.916274537819774748e-01 8.473824455684631982e-03
9.890738003669029554e-01 9.488206456069601252e-03
9.861849601988382785e-01 1.044301743773035779e-02
9.829629131445342116e-01 1.134323177295018872e-02
9.794098674340964150e-01 1.220129168283497732e-02
9.755282581475767101e-01 1.303229544509199901e-02
9.713207455460891593e-01 1.385647292688855191e-02
9.667902132486009270e-01 1.470302455546943117e-02
9.619397662556433692e-01 1.561562639866778332e-02
9.567727288213002668e-01 1.665234734144153961e-02
9.512926421749303696e-01 1.786855564904590507e-02
9.455032620941837829e-01 1.928972494462274923e-02
9.394085563309827469e-01 2.089442780228226507e-02
9.330127018922192983e-01 2.262289782904581409e-02
9.263200821770460891e-01 2.441208882081319712e-02
9.193352839727120251e-01 2.622992618982271720e-02
9.120630943110078492e-01 2.807007682239490501e-02
9.045084971874736146e-01 2.993004697971549458e-02
8.966766701456174715e-01 3.180645720886361022e-02
8.885729807284854509e-01 3.369602118453745437e-02
8.802029828000155209e-01 3.559504697605250789e-02
8.715724127386973441e-01 3.749959897876176118e-02
8.626871855061438721e-01 3.940565585672269749e-02
8.535533905932737309e-01 4.130945523947625320e-02
8.441772878468768448e-01 4.320767996360881658e-02
8.345653031794291188e-01 4.509749842395768815e-02
8.247240241650917181e-01 4.697656532732920331e-02
8.146601955249187510e-01 4.884302812747778888e-02
8.043807145043603279e-01 5.069556014385313142e-02
7.938926261462364575e-01 5.253343197525498637e-02
7.832031184624163034e-01 5.435650251899923346e-02
7.723195175075135976e-01 5.616517110950246250e-02
7.612492823579745105e-01 5.796039884531313524e-02
7.500000000000001110e-01 5.974375586695545443e-02
7.385793801298041750e-01 6.151742510956909049e-02
7.269952498697733745e-01 6.328388075594955364e-02
7.152555484041475120e-01 6.504425549294563791e-02
7.033683215379000764e-01 6.679638097352978698e-02
6.913417161825448076e-01 6.853600175187321564e-02
6.791839747726501342e-01 7.025862108105762616e-02
6.669034296168855347e-01 7.195972686100771121e-02
6.545084971874737256e-01 7.363473720378106713e-02
6.420076723519613227e-01 7.527901955982235771e-02
6.294095225512604808e-01 7.688794338931996541e-02
6.167226819279526540e-01 7.845690434829243054e-02
6.039558454088796990e-01 7.998130971543461476e-02
5.911177627460737494e-01 8.145657922453015953e-02
5.782172325201153651e-01 8.287820367662328269e-02
5.652630961100257867e-01 8.424178000423510060e-02
5.522642316338267632e-01 8.554299630860519310e-02
5.392295478639224093e-01 8.677762344874487277e-02
5.261679781214719798e-01 8.794157625873991191e-02
5.130884741539365468e-01 8.903095164445934406e-02
5.000000000000000000e-01 9.004201835257830133e-02
4.869115258460633977e-01 9.097120572840619590e-02
4.738320218785281313e-01 9.181515081169180914e-02
4.607704521360774241e-01 9.257061612700720477e-02
4.477357683661732368e-01 9.323371074251210477e-02
4.347369038899742133e-01 9.379915238618163897e-02
4.217827674798844684e-01 9.426124225938596612e-02
4.088822372539262506e-01 9.461469430666516467e-02
3.960441545911204120e-01 9.485466066016162712e-02
3.832773180720472350e-01 9.497666709213675729e-02
3.705904774487396303e-01 9.497667880196855594e-02
3.579923276480387329e-01 9.485123467299855227e-02
3.454915028125263299e-01 9.459741354609969843e-02
3.330965703831145763e-01 9.421282276654112386e-02
3.208160252273498103e-01 9.369558607891718960e-02
3.086582838174550258e-01 9.304449333844354297e-02
2.966316784620997571e-01 9.225897264837684686e-02
2.847444515958523770e-01 9.133905245290102615e-02
2.730047501302265700e-01 9.028535761031149243e-02
2.614206198701959361e-01 8.909920105309085403e-02
2.500000000000000555e-01 8.778261259370397085e-02
2.387507176420256283e-01 8.633823306216147075e-02
2.276804824924865134e-01 8.476934058092620849e-02
2.167968815375835301e-01 8.307988657203460581e-02
2.061073738537633759e-01 8.127450791403291463e-02
1.956192854956397553e-01 7.935849665183608570e-02
1.853398044750813045e-01 7.733756781396414204e-02
1.752759758349081709e-01 7.521711092964981915e-02
1.654346968205709922e-01 7.300078936778318928e-02
1.558227121531230441e-01 7.069164418586793008e-02
1.464466094067262691e-01 6.829317582209575022e-02
1.373128144938562112e-01 6.580961361564337253e-02
1.284275872613030167e-01 6.324603247576453258e-02
1.197970171999844929e-01 6.060829949548558054e-02
1.114270192715145630e-01 5.790297601885505824e-02
1.033233298543825146e-01 5.513739926114783613e-02
9.549150281252626049e-02 5.231982817509835126e-02
8.793690568899219240e-02 4.945938615009067701e-02
8.066471602728793322e-02 4.656592972482008486e-02
7.367991782295378600e-02 4.365013776454978317e-02
6.698729810778054905e-02 4.072356148331123665e-02
6.059144366901741269e-02 3.779866522161891285e-02
5.449673790581619631e-02 3.488858085293968653e-02
4.870735782506963735e-02 3.200713777863262860e-02
4.322727117869969854e-02 2.916895089898213778e-02
3.806023374435660994e-02 2.638928575471172211e-02
3.320978675139925340e-02 2.368365327994674877e-02
2.867925445391086847e-02 2.106864659680158375e-02
2.447174185242312339e-02 1.856050017131034846e-02
2.059013256590355376e-02 1.617242768523732832e-02
1.703708685546580573e-02 1.393102310904268185e-02
1.381503980116169025e-02 1.185098161632044782e-02
1.092619963309708619e-02 9.907772162128318169e-03
8.372546218022546005e-03 8.129622589976903679e-03
6.155829702431022885e-03 6.617972475836550461e-03
4.277569313094676216e-03 5.368569712963819178e-03
2.739052315863165117e-03 4.198905316033770506e-03
1.541333133435899682e-03 3.002143760591196881e-03
6.852326227128419317e-04 1.823757490706680220e-03
1.713375122212610962e-04 8.351224028901034317e-04
0.000000000000000000e+00 0.000000000000000000e+00
1.713375122212590362e-04 -8.292116558842085438e-04
6.852326227129723613e-04 -1.320894116291390554e-03
1.541333133436018077e-03 -1.779910572262927582e-03
2.739052315863355069e-03 -2.150721061157453203e-03
4.277569313094808923e-03 -2.462930009349441254e-03
6.155829702431059314e-03 -2.744832645262419452e-03
8.372546218022636211e-03 -2.964703284341646972e-03
1.092619963309715558e-02 -3.063959685791076051e-03
1.381503980116172148e-02 -3.017385606231495158e-03
1.703708685546589940e-02 -2.818145983443300952e-03
2.059013256590347396e-02 -2.446380035402119773e-03
2.447174185242323441e-02 -1.893614439500473619e-03
2.867925445391084072e-02 -1.192913527417622469e-03
3.320978675139912850e-02 -3.788849137141388147e-04
3.806023374435663076e-02 5.435343430820504303e-04
4.322727117869962221e-02 1.568959870678527735e-03
4.870735782506968592e-02 2.685937074806447281e-03
5.449673790581610611e-02 3.876978707578733561e-03
6.059144366901735718e-02 5.115116399598673008e-03
6.698729810778064619e-02 6.363126535503720559e-03
7.367991782295391090e-02 7.576423712950002519e-03
8.066471602728791934e-02 8.715741487297206866e-03
8.793690568899215076e-02 9.762014406645843148e-03
9.549150281252632988e-02 1.070926679826516431e-02
1.033233298543824730e-01 1.155571551398521142e-02
1.114270192715145491e-01 1.230211642138258517e-02
1.197970171999845207e-01 1.295191084975363428e-02
1.284275872613027669e-01 1.351155738227055939e-02
1.373128144938561279e-01 1.399036640653631043e-02
1.464466094067262691e-01 1.440049051851205290e-02
1.558227121531230996e-01 1.475718052708596857e-02
1.654346968205708812e-01 1.507913231606324012e-02
1.752759758349082264e-01 1.538842765143564988e-02
1.853398044750811935e-01 1.571026179272323742e-02
1.956192854956396721e-01 1.607337859932195245e-02
2.061073738537634314e-01 1.650921732340672465e-02
2.167968815375836966e-01 1.704202549118909518e-02
2.276804824924864024e-01 1.767889542851546619e-02
2.387507176420255728e-01 1.841863386098093955e-02
2.499999999999998335e-01 1.925815041769354113e-02
2.614206198701957695e-01 2.019335215859546090e-02
