DJI_Matrice300RTK_0003_s0.33_r101.08
9.999570614685967529e-01 -4.406155605789569100e-16
9.997857313133566848e-01 6.227105946902169445e-04
9.992718582687662998e-01 2.025589314531531411e-03
9.984157945177418725e-01 3.547588712800725519e-03
9.972181267636173185e-01 4.984430306372336118e-03
9.956796758280461734e-01 6.298783335480458156e-03
9.938014960884526960e-01 7.507546251181570693e-03
9.915848747554127929e-01 8.658300631371648390e-03
9.890313309904656958e-01 9.799144801940811583e-03
9.861426148649553580e-01 1.093598833110659765e-02
9.829207061606197726e-01 1.204552683713680690e-02
9.793678130127470016e-01 1.312328581407033908e-02
9.754863703968295052e-01 1.419093838928913234e-02
9.712790384597539406e-01 1.527796864169466209e-02
9.667487006966689611e-01 1.641049347649018234e-02
9.618984619747820153e-01 1.760536545166684411e-02
9.567316464054380631e-01 1.886704230380222003e-02
9.512517950659405974e-01 2.019292596158366732e-02
9.454626635726726125e-01 2.157976110951161444e-02
9.393682195071861862e-01 2.302453132532044505e-02
9.329726396970194902e-01 2.452389923658035778e-02
9.262803073531080678e-01 2.607449353977328924e-02
9.192958090657511461e-01 2.767284314339521142e-02
9.120239316611910008e-01 2.931538897322780168e-02
9.044696589209626492e-01 3.099850120965590150e-02
8.966381681662579650e-01 3.271848251039245759e-02
8.885348267096483399e-01 3.447158140279733135e-02
8.801651881765972796e-01 3.625401397978193774e-02
8.715349886992826978e-01 3.806197253371580713e-02
8.626501429853378200e-01 3.989162415146278728e-02
8.535167402642074297e-01 4.173913137797327644e-02
8.441410401138927933e-01 4.360065918684461611e-02
8.345294681709505280e-01 4.547238260503706081e-02
8.246886117266811755e-01 4.735050551123136386e-02
8.146252152125302848e-01 4.923128036765800353e-02
8.043461755777904232e-01 5.111099494349139599e-02
7.938585375627780216e-01 5.298599326703103130e-02
7.831694888707190216e-01 5.485269059976573963e-02
7.722863552416577848e-01 5.670756833468877656e-02
7.612165954317582361e-01 5.854718895670033008e-02
7.499677961014477034e-01 6.036823002172657382e-02
7.385476666158967696e-01 6.216746028484234493e-02
7.269640337614068359e-01 6.394175426666107165e-02
7.152248363813209497e-01 6.568809979154364986e-02
7.033381199351377289e-01 6.740360656254484883e-02
6.913120309845541822e-01 6.908551118899382282e-02
6.791548116102208432e-01 7.073120995855343429e-02
6.668747937630299383e-01 7.233822003115850108e-02
6.544803935538134887e-01 7.390420530175677294e-02
6.419801054853608857e-01 7.542698514050460989e-02
6.293824966307108859e-01 7.690452171057332587e-02
6.166962007617076136e-01 7.833492222225384161e-02
6.039299124318454615e-01 7.971649190930400752e-02
5.910923810174550930e-01 8.104767624579392593e-02
5.781924047213189422e-01 8.232708446268080515e-02
5.652388245428223712e-01 8.355348676175183842e-02
5.522405182187738459e-01 8.472581278347871003e-02
5.392063941390479176e-01 8.584314346471062784e-02
5.261453852412198984e-01 8.690476537817298786e-02
5.130664428883764394e-01 8.791009537580959932e-02
4.999785307342983764e-01 8.885855052074395632e-02
4.868906185802203135e-01 8.974842511194155992e-02
4.738116762273768545e-01 9.057484704626692085e-02
4.607506673295487243e-01 9.133017695117627566e-02
4.477165432498229070e-01 9.200618135196350633e-02
4.347182369257743817e-01 9.259477593363810155e-02
4.217646567472776997e-01 9.308818951212871617e-02
4.088646804511416599e-01 9.347910377310901520e-02
3.960271490367514025e-01 9.376063064994970275e-02
3.832608607068890283e-01 9.392625651257009711e-02
3.705745648378859780e-01 9.396999047904809610e-02
3.579769559832359782e-01 9.388642280467845991e-02
3.454766679147831532e-01 9.367075075093578285e-02
3.330822677055668146e-01 9.331872426804319054e-02
3.208022498583760207e-01 9.282667593297273811e-02
3.086450304840424597e-01 9.219162894537021036e-02
2.966189415334590240e-01 9.141140689077797976e-02
2.847322250872755811e-01 9.048451055923240061e-02
2.729930277071898059e-01 8.941010033464974471e-02
2.614093948527002054e-01 8.818814997872076455e-02
2.499892653671491605e-01 8.681946825181008354e-02
2.387404660368386278e-01 8.530555944100501331e-02
2.276707062269390791e-01 8.364875227769635879e-02
2.167875725978775092e-01 8.185220017137438686e-02
2.060985239058187313e-01 7.991992948091553028e-02
1.956108858908064407e-01 7.785717677251695334e-02
1.853318462560666902e-01 7.567145481239354043e-02
1.752684497419155774e-01 7.337290712228615452e-02
1.654275932976463359e-01 7.097287323499494593e-02
1.558160213547039596e-01 6.848282866061916607e-02
1.464403212043893232e-01 6.591418300991543078e-02
1.373069184832590439e-01 6.327832249829082323e-02
1.284220727693142772e-01 6.058660405070612903e-02
1.197918732919994733e-01 5.785036606490714939e-02
1.114222347589484130e-01 5.508096225873942986e-02
1.033188933023388989e-01 5.228974554637307037e-02
9.548740254763399271e-02 4.948804753480681023e-02
8.793312980740575213e-02 4.668717614297303309e-02
8.066125240284571785e-02 4.389824213715571438e-02
7.367675411548857412e-02 4.113116930390398052e-02
6.698442177157715172e-02 3.839260815654999687e-02
6.058884196141056666e-02 3.568609007728983790e-02
5.449439789592414041e-02 3.301512887324439816e-02
4.870526640265615548e-02 3.038503892812317170e-02
4.322541506315868975e-02 2.780323930395275922e-02
3.805859949381473761e-02 2.527896259510465857e-02
