alpha,cl,cd,cm,re,mach,n_crit,xtrip1,xtrip2
-12.499999999999998,-0.635810444670398,0.0893286540932252,-0.012291699176622997,100000.0,0.0,5.0,1.0,1.0
-12.142857142857142,-0.5963245195318664,0.09057718458355794,-0.018756467094529813,100000.0,0.0,5.0,1.0,1.0
-11.785714285714285,-0.5568385943933347,0.09182571507389067,-0.024851657770625785,100000.0,0.0,5.0,1.0,1.0
-11.428571428571427,-0.5173526692548032,0.09307424556422342,-0.030528653341401507,100000.0,0.0,5.0,1.0,1.0
-11.071428571428571,-0.4778667441162715,0.09432277605455616,-0.03573883594334756,100000.0,0.0,5.0,1.0,1.0
-10.714285714285714,-0.4383808189777399,0.0955713065448889,-0.040433587712954605,100000.0,0.0,5.0,1.0,1.0
-10.357142857142856,-0.3988948938392083,0.09681983703522165,-0.0445642907867132,100000.0,0.0,5.0,1.0,1.0
-10.0,-0.3594089687006766,0.0980683675255544,-0.04808232730111401,100000.0,0.0,5.0,1.0,1.0
-9.75,-0.39810101865154823,0.09213499348057463,-0.04880528988780953,100000.0,0.0,5.0,1.0,1.0
-9.5,-0.4327660801120348,0.08846444531605452,-0.047553443262536264,100000.0,0.0,5.0,1.0,1.0
-9.25,-0.46267525956910416,0.08553919845080747,-0.04626038446846691,100000.0,0.0,5.0,1.0,1.0
-9.0,-0.4870996635097236,0.08184172830364693,-0.04685971054877415,100000.0,0.0,5.0,1.0,1.0
-8.75,-0.505310398420861,0.07583597414449297,-0.05068045818362423,100000.0,0.0,5.0,1.0,1.0
-8.5,-0.5165785707894843,0.06591173064769236,-0.056633422601157564,100000.0,0.0,5.0,1.0,1.0
-8.25,-0.5201752871025609,0.0526212126851156,-0.06302483866650815,100000.0,0.0,5.0,1.0,1.0
-8.0,-0.5156954778781601,0.04304039272260228,-0.0684736737437124,100000.0,0.0,5.0,1.0,1.0
-7.75,-0.5040293697587569,0.03762592840561277,-0.07284982519241634,100000.0,0.0,5.0,1.0,1.0
-7.499999999999999,-0.48639101341792806,0.03463440958790833,-0.07633592287116846,100000.0,0.0,5.0,1.0,1.0
-7.250000000000001,-0.46399445952924956,0.03257876906782534,-0.07911459663851714,100000.0,0.0,5.0,1.0,1.0
-7.0,-0.4380537587662984,0.03099731142200038,-0.08136847635301092,100000.0,0.0,5.0,1.0,1.0
-6.75,-0.4097829618026508,0.029684684171645114,-0.08328019187319823,100000.0,0.0,5.0,1.0,1.0
-6.5,-0.38021629223433895,0.028469581494024516,-0.0850034449543746,100000.0,0.0,5.0,1.0,1.0
-6.25,-0.3496686653472173,0.027316884190616918,-0.08657622493882403,100000.0,0.0,5.0,1.0,1.0
-6.000000000000001,-0.3182751693495956,0.026225519718953937,-0.08800759306557752,100000.0,0.0,5.0,1.0,1.0
-5.75,-0.28617089244978394,0.025194415536567226,-0.08930661057366611,100000.0,0.0,5.0,1.0,1.0
-5.5,-0.25349092285609226,0.024222499100988417,-0.09048233870212084,100000.0,0.0,5.0,1.0,1.0
-5.25,-0.22037034877683032,0.023308697869749165,-0.09154383868997279,100000.0,0.0,5.0,1.0,1.0
-5.0,-0.1869442584203082,0.022451939300381092,-0.09250017177625289,100000.0,0.0,5.0,1.0,1.0
-4.75,-0.15334773999483592,0.021651150850415836,-0.09336039919999231,100000.0,0.0,5.0,1.0,1.0
-4.5,-0.11971588170872324,0.02090525997738505,-0.09413358220022204,100000.0,0.0,5.0,1.0,1.0
-4.25,-0.0861837717702803,0.020213194138820365,-0.09482878201597314,100000.0,0.0,5.0,1.0,1.0
-4.0,-0.052886498387816866,0.019573880792253424,-0.0954550598862766,100000.0,0.0,5.0,1.0,1.0
-3.7499999999999996,-0.019959149769642942,0.018986247395215868,-0.09602147705016348,100000.0,0.0,5.0,1.0,1.0
-3.5,0.012489652892216705,0.01844905754753693,-0.09653579553026338,100000.0,0.0,5.0,1.0,1.0
-3.25,0.04445715647087796,0.017960419418236284,-0.09700058048360005,100000.0,0.0,5.0,1.0,1.0
-3.0000000000000004,0.07596707485574183,0.01751827731863119,-0.09741709785079572,100000.0,0.0,5.0,1.0,1.0
-2.75,0.10704312193620945,0.017120575560038914,-0.09778661357247276,100000.0,0.0,5.0,1.0,1.0
-2.5,0.13770901160168172,0.01676525845377673,-0.09811039358925334,100000.0,0.0,5.0,1.0,1.0
-2.25,0.1679884577415599,0.016450270311161887,-0.09838970384175984,100000.0,0.0,5.0,1.0,1.0
-2.0,0.19790517424524487,0.01617355544351167,-0.09862581027061448,100000.0,0.0,5.0,1.0,1.0
-1.75,0.22748287500213774,0.015933058162143337,-0.0988199788164396,100000.0,0.0,5.0,1.0,1.0
-1.5000000000000002,0.25674527390163954,0.015726722778374155,-0.09897347541985742,100000.0,0.0,5.0,1.0,1.0
-1.25,0.2857160848331513,0.015552493603521397,-0.09908756602149024,100000.0,0.0,5.0,1.0,1.0
-1.0,0.3144190216860743,0.015408314948902315,-0.0991635165619604,100000.0,0.0,5.0,1.0,1.0
-0.7500000000000001,0.34287779834980914,0.015292131125834179,-0.0992025929818901,100000.0,0.0,5.0,1.0,1.0
-0.5,0.37111612871375727,0.01520188644563427,-0.09920606122190166,100000.0,0.0,5.0,1.0,1.0
-0.25,0.39915772666731963,0.015135525219619838,-0.09917518722261741,100000.0,0.0,5.0,1.0,1.0
0.0,0.4270263060998971,0.015090991759108155,-0.09911123692465953,100000.0,0.0,5.0,1.0,1.0
0.25,0.45474558090089096,0.01506623037541649,-0.0990154762686504,100000.0,0.0,5.0,1.0,1.0
0.5,0.4823392649597021,0.015059185379862105,-0.09888917119521223,100000.0,0.0,5.0,1.0,1.0
0.7500000000000001,0.5098310721657316,0.015067801083762263,-0.09873358764496734,100000.0,0.0,5.0,1.0,1.0
1.0,0.5372447164083807,0.015090021798434241,-0.09854999155853804,100000.0,0.0,5.0,1.0,1.0
1.25,0.5646039115770503,0.015123791835195303,-0.09833964887654655,100000.0,0.0,5.0,1.0,1.0
1.5000000000000002,0.5919323715611412,0.015167055505362704,-0.09810382553961515,100000.0,0.0,5.0,1.0,1.0
1.75,0.6192538102500549,0.01521775712025372,-0.0978437874883662,100000.0,0.0,5.0,1.0,1.0
2.0,0.6465919415331922,0.015273840991185617,-0.09756080066342193,100000.0,0.0,5.0,1.0,1.0
2.25,0.6739704792999541,0.015333251429475659,-0.09725613100540462,100000.0,0.0,5.0,1.0,1.0
2.5,0.7014131374397419,0.015393932746441113,-0.09693104445493657,100000.0,0.0,5.0,1.0,1.0
2.75,0.7289293557159751,0.015454677023732391,-0.09658586738273846,100000.0,0.0,5.0,1.0,1.0
3.0000000000000004,0.7564714773881486,0.0155176674243325,-0.09621716787992454,100000.0,0.0,5.0,1.0,1.0
3.25,0.7839775715897759,0.015585934881557592,-0.09582057446770754,100000.0,0.0,5.0,1.0,1.0
3.5,0.8113857074543703,0.015662510328723813,-0.09539171566730013,100000.0,0.0,5.0,1.0,1.0
3.7499999999999996,0.8386339541154456,0.015750424699147326,-0.09492621999991502,100000.0,0.0,5.0,1.0,1.0
4.0,0.8656603807065154,0.015852708926144272,-0.09441971598676485,100000.0,0.0,5.0,1.0,1.0
4.25,0.892403056361093,0.015972393943030804,-0.09386783214906234,100000.0,0.0,5.0,1.0,1.0
4.5,0.9188000502126913,0.016112510683123082,-0.09326619700802016,100000.0,0.0,5.0,1.0,1.0
4.75,0.9447894313948249,0.01627609007973725,-0.092610439084851,100000.0,0.0,5.0,1.0,1.0
5.0,0.9703092690410062,0.016466163066189463,-0.09189618690076753,100000.0,0.0,5.0,1.0,1.0
