alpha,cl,cd,cm,re,mach,n_crit,xtrip1,xtrip2
-0.75,0.24872272326580444,0.02322239008736297,-0.08835628477082384,50000.0,0.0,5.0,1.0,1.0
-0.5,0.2855742978950539,0.023186250610617264,-0.09009385539662569,50000.0,0.0,5.0,1.0,1.0
-0.25,0.3166625775895592,0.02325476106373194,-0.09065483781420129,50000.0,0.0,5.0,1.0,1.0
0.0,0.34725828978970685,0.023330163474420827,-0.09108239741407713,50000.0,0.0,5.0,1.0,1.0
0.25,0.3775402725736123,0.02340980036727904,-0.09141527724655804,50000.0,0.0,5.0,1.0,1.0
0.5,0.4076797657643397,0.023490903172438297,-0.0916868898443008,50000.0,0.0,5.0,1.0,1.0
0.75,0.4380137447934725,0.023566673353181182,-0.09195451625139354,50000.0,0.0,5.0,1.0,1.0
1.0,0.46948395008512883,0.023603970128556286,-0.09234507224659325,50000.0,0.0,5.0,1.0,1.0
1.25,0.4987001596201892,0.023711526420775127,-0.09239495383045868,50000.0,0.0,5.0,1.0,1.0
1.5,0.5262784866569309,0.023877489691365227,-0.09220242665039166,50000.0,0.0,5.0,1.0,1.0
1.75,0.5535691241742442,0.02406499378489507,-0.09196634073827258,50000.0,0.0,5.0,1.0,1.0
2.0,0.5807404238879882,0.02426562849384998,-0.09170540470061711,50000.0,0.0,5.0,1.0,1.0
2.25,0.6079221524629309,0.024478705419648694,-0.09144478904720553,50000.0,0.0,5.0,1.0,1.0
2.5,0.6355127200711338,0.024682360201064808,-0.09122417395807676,50000.0,0.0,5.0,1.0,1.0
2.75,0.6643677758924148,0.024844466079809658,-0.0911545916783126,50000.0,0.0,5.0,1.0,1.0
3.0,0.6942770979607803,0.024962292814967407,-0.09119204866174378,50000.0,0.0,5.0,1.0,1.0
3.25,0.719188564170201,0.02530254268530393,-0.09062735085649413,50000.0,0.0,5.0,1.0,1.0
3.5,0.7442830343694509,0.025647208839309463,-0.09008510359504267,50000.0,0.0,5.0,1.0,1.0
3.75,0.769976313375486,0.02597584951210917,-0.08961089190598098,50000.0,0.0,5.0,1.0,1.0
4.0,0.797210620899116,0.026242466286092156,-0.0893079955998143,50000.0,0.0,5.0,1.0,1.0
4.25,0.827035263110911,0.026390659272422713,-0.08928342264232757,50000.0,0.0,5.0,1.0,1.0
4.5,0.8501454899551815,0.02685279135660198,-0.08848743704645483,50000.0,0.0,5.0,1.0,1.0
4.75,0.8737416951337281,0.02730108931764675,-0.08774265552589337,50000.0,0.0,5.0,1.0,1.0
5.0,0.8983639000412498,0.027704432650468368,-0.08710110470272932,50000.0,0.0,5.0,1.0,1.0
5.25,0.9249428710187236,0.028013516112933384,-0.08665913931298931,50000.0,0.0,5.0,1.0,1.0
5.5,0.9532789008385661,0.028231047146975795,-0.08638312515781989,50000.0,0.0,5.0,1.0,1.0
5.75,0.9750506254038631,0.028757720500892727,-0.08536524361314121,50000.0,0.0,5.0,1.0,1.0
6.0,0.997276392643311,0.02925757856868378,-0.08437641821785645,50000.0,0.0,5.0,1.0,1.0
6.25,1.0199875420583406,0.02972170505257227,-0.0834114418450294,50000.0,0.0,5.0,1.0,1.0
6.5,1.0431004021939143,0.030146317553328725,-0.08245243954761042,50000.0,0.0,5.0,1.0,1.0
6.75,1.066252612147135,0.030541656932164634,-0.0814530986127684,50000.0,0.0,5.0,1.0,1.0
7.0,1.0888452060215088,0.03092866503085601,-0.08034198228063863,50000.0,0.0,5.0,1.0,1.0
7.25,1.110324410609977,0.03132521820210556,-0.07905420086975681,50000.0,0.0,5.0,1.0,1.0
7.5,1.1305508407200509,0.03172730263817129,-0.07756821702616985,50000.0,0.0,5.0,1.0,1.0
7.75,1.1499678966352564,0.032100354207535584,-0.07592256064946865,50000.0,0.0,5.0,1.0,1.0
8.0,1.169524658819264,0.0323870239036655,-0.07420925656465298,50000.0,0.0,5.0,1.0,1.0
8.25,1.1871665090386356,0.03270251427548131,-0.07223688154547958,50000.0,0.0,5.0,1.0,1.0
8.5,1.197596426061685,0.03334506404361201,-0.06952783305310047,50000.0,0.0,5.0,1.0,1.0
8.75,1.2114061167912265,0.033721699791099055,-0.06707535881020867,50000.0,0.0,5.0,1.0,1.0
9.0,1.2166975877821649,0.03455688617920272,-0.06386623131855805,50000.0,0.0,5.0,1.0,1.0
9.25,1.2236049322092097,0.03516694464054193,-0.060664036377591046,50000.0,0.0,5.0,1.0,1.0
9.5,1.226253342749164,0.036162583554083735,-0.05734208496770376,50000.0,0.0,5.0,1.0,1.0
9.75,1.2291995991133502,0.03725997820479299,-0.054288116735321405,50000.0,0.0,5.0,1.0,1.0
10.0,1.2311975248091798,0.03854492205188503,-0.051407867655346925,50000.0,0.0,5.0,1.0,1.0
10.25,1.2317012932274805,0.04009230566379691,-0.04870899477775551,50000.0,0.0,5.0,1.0,1.0
10.5,1.2306160876958336,0.04193796432859222,-0.04622611712592616,50000.0,0.0,5.0,1.0,1.0
10.75,1.2281367383270665,0.044087201974477734,-0.04399696325708617,50000.0,0.0,5.0,1.0,1.0
11.0,1.224711624408386,0.04651486844438233,-0.04205147595824677,50000.0,0.0,5.0,1.0,1.0
11.25,1.2205450517035266,0.0491849154764298,-0.04038235338951541,50000.0,0.0,5.0,1.0,1.0
11.5,1.2163261767336573,0.05203095534135008,-0.0389869893204953,50000.0,0.0,5.0,1.0,1.0
11.75,1.2124771472272662,0.05499291991701119,-0.03782368663863117,50000.0,0.0,5.0,1.0,1.0
12.0,1.2092752833412705,0.05801027619578046,-0.03684795921684475,50000.0,0.0,5.0,1.0,1.0
12.25,1.2065681417693177,0.06104470019489033,-0.036010546597735366,50000.0,0.0,5.0,1.0,1.0
12.5,1.2049671285518608,0.06403784930530988,-0.035266564593460926,50000.0,0.0,5.0,1.0,1.0
12.75,1.2044279847509334,0.06699437357264436,-0.03460780378338291,50000.0,0.0,5.0,1.0,1.0
13.0,1.20456621288864,0.06994443031498418,-0.03404273854389138,50000.0,0.0,5.0,1.0,1.0
13.25,1.2058377903769906,0.07280653836640699,-0.03347548343860594,50000.0,0.0,5.0,1.0,1.0
13.5,1.2079126902925315,0.07557652215609008,-0.03294253681517108,50000.0,0.0,5.0,1.0,1.0
13.75,1.2103465732296015,0.07836272693320584,-0.03251449241513183,50000.0,0.0,5.0,1.0,1.0
14.0,1.2126987756772514,0.08136433511950802,-0.03217441260642712,50000.0,0.0,5.0,1.0,1.0
14.25,1.217241657712408,0.08392977023183842,-0.03172469185127779,50000.0,0.0,5.0,1.0,1.0
14.5,1.217266874165868,0.08738582205656388,-0.03178661414859828,50000.0,0.0,5.0,1.0,1.0
14.75,1.221825334720591,0.09004607333674264,-0.03148510824288332,50000.0,0.0,5.0,1.0,1.0
15.0,1.2188075061481884,0.09416969139087022,-0.03199819293266233,50000.0,0.0,5.0,1.0,1.0
